id,name,address,zip,latitude,longitude,star,review_count,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15
LV-oONzEA22qiBEFK1sckA,American Fish,"Aria Resort and Casino, 3746 Las Vegas Blvd S",89109,36.10678861,-115.1732075,3.5,288,Seafood,Restaurants,American (New),,,,,,,,,,,,
#NAME?,The Jockey Club,3700 Las Vegas Blvd S,89109,36.1101322,-115.1751284,3,218,Hotels,Hotels & Travel,Event Planning & Services,,,,,,,,,,,,
Ql5npMMRWKurN99tgA-g5w,The Hotel At Mandalay Bay,3950 Las Vegas Blvd S,89119,36.092988,-115.177838,4,825,Hotels & Travel,Event Planning & Services,Hotels,,,,,,,,,,,,
ZJ0gQp0fcnIDiZv0m9--Gg,Angara Indian Spice Grill,"4165 S Grand Canyon Dr, Ste 105",89147,36.1140628,-115.3086519,4.5,129,Vegetarian,Restaurants,Indian,Middle Eastern,,,,,,,,,,,
VfFHPsPtTW4Mgx0eHDyJiQ,Distill - A Local Bar,10820 W Charleston Blvd,89135,36.16068549,-115.3315911,3.5,262,Breakfast & Brunch,Bars,Diners,Restaurants,Nightlife,Italian,,,,,,,,,
jO3ikdNbF_TGGv87izTkEg,Buca di Beppo Italian Restaurant,7690 W Lake Mead Blvd,89128,36.1972317,-115.26247,3,175,Caterers,Italian,Event Planning & Services,Food,Restaurants,Pizza,,,,,,,,,
5shgJB7a-2_gdnzc0gsOtg,Firefly,3900 Paradise Rd,89169,36.1188384,-115.1544802,4.5,1313,Tapas Bars,Tapas\/Small Plates,Restaurants,,,,,,,,,,,,
EnCIojgP5KTr1leaysFE3A,Viva Las Arepas,"1616 S Las Vegas Blvd, Ste 120",89104,36.15126861,-115.1525455,4.5,1045,Venezuelan,Food Stands,Restaurants,Latin American,,,,,,,,,,,
HgdFqAvK31fB9sgBdOzo9g,Cr̻pe Expectations,"9500 S Eastern Ave, Ste 150",89123,36.016494,-115.117099,4.5,857,Breakfast & Brunch,Restaurants,Creperies,,,,,,,,,,,,
dk1MV0MP32Xq-iBxzewl0A,Tropical Smoothie Cafe,4165 S Grand Canyon Dr,89147,36.1141241,-115.3087109,2,141,Food,Restaurants,Sandwiches,Juice Bars & Smoothies,,,,,,,,,,,
#NAME?,Art of Flavors,"1616 S Las Vegas Blvd, Ste 130",89104,36.1516524,-115.1525583,4.5,107,Gelato,Desserts,Coffee & Tea,Food,,,,,,,,,,,
QYuojrlW94mpEwnp0uUIWA,La Parrilla The Lab,"2585 E Flamingo Rd, Ste 16",89121,36.11411601,-115.1149328,4,201,Chicken Wings,Restaurants,Cheesesteaks,Latin American,Salvadoran,Burgers,Mexican,,,,,,,,
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,"4355 Spring Mountain Rd, Ste 101B",89103,36.12595131,-115.1982164,3.5,815,Sushi Bars,Japanese,Restaurants,,,,,,,,,,,,
Oto60yDwk1z72WmfWEYrjg,Baja Miguel's,"South Point Hotel & Casino, 9777 S Las Vegas Blvd",89183,36.0121912,-115.1739932,3,158,Mexican,Restaurants,Food,,,,,,,,,,,,
T5kG7e63YFDrNxEfNKBV_Q,Las Vegas Convention Center,3150 Paradise Rd,89109,36.13159045,-115.1528976,3.5,185,Venues & Event Spaces,Travel Services,Event Planning & Services,Hotels & Travel,,,,,,,,,,,
GU0zNpgisY-pV3U2Sfdp6A,Boulevard Bar & Grille,9860 Las Vegas Blvd S,89183,36.010762,-115.171766,4,120,Nightlife,American (Traditional),Restaurants,Sports Bars,Bars,,,,,,,,,,
pzUm_jLzVa9JAf4sC6tPLg,Purple Reign - THE Prince Tribute Show,"The Westgate Resort Casino, 3000 S Paradise Rd",89109,36.1362575,-115.1512526,4.5,194,Performing Arts,Arts & Entertainment,,,,,,,,,,,,,
lveadz48Q0_ke_p80D2rhg,ISLA Mexican Kitchen & Tequila Bar,3300 Las Vegas Blvd S,89136,36.175,-115.136389,4,206,Mexican,Nightlife,Restaurants,Bars,,,,,,,,,,,
ym5FOqL6tGbgynzwKMHZuw,Crab Corner,6485 S Rainbow Blvd,89118,36.07097,-115.243522,3.5,382,Restaurants,Nightlife,Seafood,Bars,Sports Bars,,,,,,,,,,
1TTQ41NqKks69GltQSQNIA,Suncoast Hotel & Casino,9090 Alta Drive,89145,36.16951626,-115.2910637,3,259,Arts & Entertainment,Hotels & Travel,Casinos,Hotels,Event Planning & Services,,,,,,,,,,
OGFBCNUHJ-182MbnV6NTvQ,The Joint at Hard Rock,"Hard Rock Hotel & Casino, 4455 Paradise Rd",89169,36.10895316,-115.1532141,3.5,246,Arts & Entertainment,Music Venues,Nightlife,,,,,,,,,,,,
krPKgiC0EolDhSHz3kLp6g,International Marketplace,5000 S Decatur Blvd,89118,36.0995353,-115.2069423,4,227,Ethnic Food,Food,Imported Food,International Grocery,Specialty Food,Seafood Markets,Grocery,,,,,,,,
gHoP4eJimaMltfUlp6EP4Q,Sammy's Woodfired Pizza and Grill,6500 W Sahara Ave,89146,36.144512,-115.2366621,4,251,Pizza,Gluten-Free,Restaurants,Salad,,,,,,,,,,,
wNRRF-OaXo_U2qZFHaM1rA,Advanced Aesthetics,2150 S Rainbow Blvd,89146,36.148401,-115.2423878,4.5,125,Health & Medical,Hair Salons,Day Spas,Medical Spas,Hair Stylists,Beauty & Spas,Skin Care,,,,,,,,
yhYhK7tb3la5KcLlVzG5Lw,LAX Nightclub,3900 Las Vegas Blvd S,89109,36.11334115,-115.1568938,2.5,546,Nightlife,Bars,Dance Clubs,,,,,,,,,,,,
wX1ORSDKPkA5ftE7F6UONw,Strip N Dip Chicken Strips,873 S Rainbow Blvd,89145,36.1618764,-115.2453617,4.5,654,Fast Food,Restaurants,American (Traditional),Comfort Food,Chicken Shop,,,,,,,,,,
anQSLdujUOp0sTCmIBi2Tg,Piero's Italian Cuisine,355 Convention Center Dr,89109,36.1320061,-115.156035,4,270,Italian,Restaurants,Seafood,,,,,,,,,,,,
1PVFYjySeMsHUYnshzpAGw,Piranha Nightclub,4633 S Paradise Rd,89169,36.105471,-115.151648,3,194,Dance Clubs,Bars,Gay Bars,Nightlife,,,,,,,,,,,
jobP3ywRd3QNZ_GCoPG2DQ,Brenden Theatres,4321 W Flamingo Rd,89103,36.114539,-115.195684,3.5,220,Arts & Entertainment,Cinema,,,,,,,,,,,,,
bs0lhf-5_ZSzd9zD62gIHw,Wyndham Grand Desert,265 East Harmon Ave,89169,36.1071223,-115.1610855,3.5,258,Hotels & Travel,Vacation Rentals,Resorts,Hotels,Event Planning & Services,,,,,,,,,,
iA8Ve2sZKN5Vz3mYKrtCaQ,Komol Restaurant,"953 E Sahara Ave, Ste E-10 & E -12",89104,36.14248752,-115.1425948,4,617,Thai,Vegetarian,Vegan,Restaurants,,,,,,,,,,,
MohTx0z3LnzAnr0bIsstHQ,OWL,"3990 W Russell Rd, Ste 1",89118,36.08684,-115.192734,4.5,132,Nightlife,Restaurants,Bars,American (New),Breakfast & Brunch,Cocktail Bars,Gastropubs,Beer Bar,,,,,,,
I5RoKagQjGYCWgY4_fK_rQ,Russo's Pizza Kitchen,"4950 S Rainbow Blvd, Ste 120b",89118,36.09892272,-115.2424022,4,116,Restaurants,Pizza,,,,,,,,,,,,,
9Bp257Zsf6rS67fZTmgpjA,Vegas Sun Tan,5447 S Rainbow Blvd,89118,36.0900715,-115.2439023,4.5,110,Beauty & Spas,Tanning,,,,,,,,,,,,,
kRSTvmQaiWB2Dk5dhxat7g,4ur Nails & Spa,"6440 N Durango Dr, Ste 110",89149,36.27783585,-115.286644,4,136,Beauty & Spas,Nail Salons,Waxing,Hair Removal,,,,,,,,,,,
YNDxeeRUARbd8GRnscJSvg,Panevino Italian Grille,246 Via Antonio Ave,89119,36.07082623,-115.162891,4,335,Bars,Restaurants,Food,Nightlife,Italian,Vegan,,,,,,,,,
EgNqQM_pzECJVJk1h08bGA,Target Optical,8750 Charleston Blvd,89117,36.1616079,-115.2868873,3.5,103,Eyewear & Opticians,Shopping,Optometrists,Health & Medical,,,,,,,,,,,
zY6f_cFY8HTI3hLlJj3SOg,Sabatino's Authentic NY Pizzeria,7660 W Cheyenne Ave,89129,36.219133,-115.262282,3.5,177,Pizza,Restaurants,Italian,,,,,,,,,,,,
uhb7nSskHRm5RFbGkGlGwQ,Biscuits 2 Burgers,9700 W Tropicana Ave,89147,36.1005463,-115.304025,4,183,Burgers,Breakfast & Brunch,Restaurants,,,,,,,,,,,,
BhueLLvA0k9G1Lr0WeZX9w,Cafe Zupas,7060 S Rainbow Blvd,89118,36.06031974,-115.2416231,3.5,185,Salad,Sandwiches,Restaurants,Soup,,,,,,,,,,,
OGQ_6nIn4QQL2U6t0XeHtA,Popped,"9480 S Eastern Ave, Ste 110",89123,36.0169821,-115.1171361,4.5,188,Flowers & Gifts,Chocolatiers & Shops,Popcorn Shops,Food,Candy Stores,Specialty Food,Shopping,Desserts,,,,,,,
mu9SOad1xQHC0te41ec0MQ,DAYLIGHT Beach Club,3950 Las Vegas Blvd S,89119,36.09218164,-115.1761348,3,209,Active Life,Dance Clubs,Nightlife,Swimming Pools,,,,,,,,,,,
6MpOzb5ImLdDXHsn4HwI-Q,Embers,"740 S Rampart Blvd, Ste 7",89145,36.16367115,-115.2892949,4,149,Cocktail Bars,Nightlife,Steakhouses,Restaurants,American (New),Bars,,,,,,,,,
Y-S2LhHefBdnX8VP5Bh_JA,Citizens Kitchen and Bar,"Mandalay Bay, 3950 Las Vegas Blvd S",89119,36.0919655,-115.1730561,3,650,Restaurants,Steakhouses,Comfort Food,American (New),,,,,,,,,,,
BncM7h87xJr7_-6CCfh3Xg,Illuminati Tattoo,"3247 Sammy Davis Jr Dr, Ste C",89109,36.13121854,-115.1737486,5,120,Art Galleries,Tattoo,Beauty & Spas,Shopping,Piercing,Arts & Entertainment,,,,,,,,,
ohz8ljVxcZMo2bMGrBZfgw,Origin India Restaurant & Bar,"4480 Paradise Rd, Ste 1200",89169,36.108898,-115.151261,3.5,375,Restaurants,Pakistani,Indian,Nightlife,Vegetarian,Bars,,,,,,,,,
0LDW1WT4mQ6r9GBf4G4kzA,Money Plays,"4755 W Flamingo Rd, Ste G",89103,36.115074,-115.2056,4,101,Nightlife,Dive Bars,Adult Entertainment,Bars,,,,,,,,,,,
8UBOqmp97HzYB15PfKsChw,Lexus of Las Vegas,6600 W Sahara Ave,89146,36.1448305,-115.23769,4,192,Car Dealers,Automotive,Used Car Dealers,Auto Repair,,,,,,,,,,,
t6ZIBNrQjvtwor8W-u3sUg,Chop Chop Wok,6812 W Cheyenne Ave,89108,36.2182925,-115.2441924,4,141,Chinese,Restaurants,,,,,,,,,,,,,
NWioeR6MmKxgYD87EL56wg,Imperial Health Spa,1070 E Sahara Ave,89104,36.1458513,-115.1398807,4,396,Massage,Beauty & Spas,Day Spas,Skin Care,,,,,,,,,,,
l9bKROPyMVm5cfQXPX09ng,Well Being In The Box,"2555 S Jones Blvd, Ste 3",89146,36.1429917,-115.2254682,4.5,107,Japanese,Asian Fusion,Restaurants,Korean,,,,,,,,,,,
JUygwe5d_MXCCOdk0WB30g,Steve Wynn's ShowStoppers,3131 S Las Vegas Blvd,89109,36.1265953,-115.1653651,4,110,Performing Arts,Arts & Entertainment,,,,,,,,,,,,,
8qAtou9A4ksXGkjyLibWDg,D. Vino,3770 Las Vegas Blvd S,89109,36.104605,-115.17677,3.5,151,Nightlife,Wine Bars,Restaurants,Italian,Bars,,,,,,,,,,
BwuyBsShSQwO3_-SvW6fRA,Kabob Grill,9550 S Eastern Ave,89123,36.0146273,-115.117155,4,192,Middle Eastern,Persian\/Iranian,Restaurants,Mediterranean,,,,,,,,,,,
3XE-poXz9CeDao-Q7pqkTw,SEABLUE by Michael Mina,3799 Las Vegas Boulevard South,89109,36.1029162,-115.1697555,4,234,Mediterranean,Restaurants,Seafood,,,,,,,,,,,,
ijg7qQCYnhUWBd5JUxbfvA,Roxy's Diner,"Stratosphere Casino, Hotel & Tower, 2000 Las Vegas Blvd S",89104,36.14770952,-115.1552059,3,294,Diners,Restaurants,,,,,,,,,,,,,
c_iQzwsTDYraPvHSKz88QA,Sugar Factory,3655 Las Vegas Blvd S,89109,36.11187658,-115.1725531,3,762,Specialty Food,Food,Candy Stores,Desserts,,,,,,,,,,,
AT_xDv2Lm5K7VtER1fp-SA,Strip House Steak House,Planet Hollywood Resort and Casino,89109,36.11011835,-115.1720525,4,438,Restaurants,Food,Steakhouses,Seafood,Desserts,,,,,,,,,,
UceIYWaKErRX_CSviEgVuw,Cirque du Soleil - Viva ELVIS,"ARIA, 3730 Las Vegas Blvd S",89109,36.124423,-115.146372,3,235,Arts & Entertainment,Performing Arts,,,,,,,,,,,,,
ZibmYdOPKLlqDM9oR6xzOA,Bachi Burger,"9410 W Sahara Ave, Ste 150",89117,36.14690984,-115.300777,4,960,Bars,American (New),Asian Fusion,Restaurants,Wine Bars,Nightlife,Burgers,,,,,,,,
BrclERrbZrQNRyBmDGawQQ,Bruno's Pizza,"4555 South Fort Apache Rd, Ste 112",89147,36.1064328,-115.2980195,4.5,130,Pizza,Restaurants,,,,,,,,,,,,,
XwV2-lISDp_5Acy72bA8Qg,The Platinum Hotel,211 E Flamingo Rd,89169,36.11386787,-115.163103,4,382,Hotels & Travel,Event Planning & Services,Hotels,Day Spas,Beauty & Spas,Resorts,,,,,,,,,
_R-rjgz4Kwi4f3u0clFeKg,Sid's Cafe,3000 Paradise Rd,89109,36.13546042,-115.1521461,2,101,Food,Beer,Wine & Spirits,Restaurants,American (Traditional),Cafes,,,,,,,,,
9XfA7NMNKkGbH7yXc8G75A,King Key Locksmith,,89147,36.10814874,-115.2860714,5,135,Keys & Locksmiths,Home Services,,,,,,,,,,,,,
dzKDFiWLkspVBJKGfT0M2g,Oyshi Sushi,7293 W Sahara Ave,89117,36.14358271,-115.2515591,4,432,Restaurants,Japanese,Sushi Bars,,,,,,,,,,,,
qpub9UXk8oBJr95oq-MbIg,O-my Sushi,"1000 S Rampart Blvd, Ste 16",89145,36.1604696,-115.2898892,4,206,Sushi Bars,Restaurants,Japanese,,,,,,,,,,,,
YNHvFEvp9VDNwX5VhRanYQ,Mac Shack Spring Valley,8680 W Warm Springs Rd,89148,36.05581682,-115.2812874,3.5,378,Restaurants,Italian,,,,,,,,,,,,,
M1hEQVMiND1rbiT8mo2j0g,Bonnano's,3717 Las Vegas Blvd S,89109,36.109068,-115.172557,3.5,144,Italian,Restaurants,Pizza,,,,,,,,,,,,
yDWYuIDfXHckdJM5fxOb5g,ILLUSIONS starring Jan Rouven,"Tropicana Hotel & Casino, 3801 Las Vegas Blvd S",89109,36.0993632,-115.1709616,4,116,Performing Arts,Arts & Entertainment,,,,,,,,,,,,,
YyWzMPDTUa7nfacGxqx_9w,Umbrella Movers,"3111 S Valley View Blvd, Ste E-109",89102,36.1316401,-115.1908263,4.5,216,Movers,Home Services,,,,,,,,,,,,,
3GEEy7RP6e4bT4LAiWFMFQ,Pizza Rock,201 N 3rd St,89101,36.1718303,-115.1420069,4,1462,Pizza,Restaurants,,,,,,,,,,,,,
qEJjv2k8nDhOiYpmi_aVOw,TAO Beach,"The Venetian, 3355 Las Vegas Blvd S",89109,36.1220839,-115.1680316,3.5,492,Bars,Swimming Pools,Active Life,Lounges,Nightlife,,,,,,,,,,
eavP59x5DOpGwVFhxbG4Cg,Pho Vietnamese Cuisine,"Treasure Island, 3300 Las Vegas Blvd S",89109,36.1245859,-115.1716132,2.5,264,Vietnamese,Restaurants,,,,,,,,,,,,,
Zdg1CnOe2zVDf5Egzf9RXw,Denny's,3397 S Las Vegas Blvd,89109,36.120832,-115.171846,2.5,158,American (Traditional),Breakfast & Brunch,Diners,Food,Restaurants,,,,,,,,,,
yHYjDPuRtLvhvMpOn5fXOQ,Naked Fish's Sushi & Grill,"3945 S Durango Dr, Ste A6",89147,36.1192428,-115.279717,4,421,Japanese,Restaurants,Sushi Bars,,,,,,,,,,,,
DO5mQxiBOgHEznosjxvJXw,Olivia's Mexican Restaurant & Bar,3554 S Maryland Pkwy,89169,36.12471258,-115.1361716,4.5,118,Latin American,Seafood,Mexican,Restaurants,,,,,,,,,,,
gOOc6MDdhw7fV0Tf30mfAQ,Gritz Cafe,"1911 Stella Lake, Ste 150",89106,36.1937713,-115.1647985,4.5,241,Breakfast & Brunch,Soul Food,Southern,Restaurants,,,,,,,,,,,
TA1dpJpodkG2NR7JJLIicQ,Poppy Den,440 S Rampart,89145,36.16747433,-115.2872813,3.5,189,Asian Fusion,Gastropubs,Restaurants,,,,,,,,,,,,
oljOuU-B7XUNQFPBjed2yQ,Kabuki Japanese Restaurant,"400 S Rampart Blvd, Ste 190",89145,36.1685938,-115.2869305,3.5,202,Restaurants,Asian Fusion,Sushi Bars,Japanese,,,,,,,,,,,
8qnPy-4QV1VGkoeu2LGa9g,Sunrise Hospital & Medical Center,3186 S Maryland Pkwy,89109,36.1331968,-115.1359053,2.5,180,Emergency Rooms,Hospitals,Active Life,Health & Medical,Medical Centers,Gyms,Fitness & Instruction,,,,,,,,
ksuxxeP_V73Y4iKPeLq77A,La Salsa Cantina,"Planet Hollywood Resort, 3667 Las Vegas Blvd S",89162,36.110441,-115.16875,3,278,Restaurants,Mexican,,,,,,,,,,,,,
wlQCPszSqUi2xpGqZsWjLA,Biscuits Cafe,"8465 West Sahara, Ste 100",89117,36.143431,-115.275792,3.5,205,American (Traditional),Breakfast & Brunch,Cafes,Restaurants,,,,,,,,,,,
LkMtMHVetws5_7QfRjPtlg,LVH - Las Vegas Hotel & Casino,3000 Paradise Rd,89109,36.1362575,-115.1512526,2.5,945,Event Planning & Services,Hotels,Hotels & Travel,Casinos,Arts & Entertainment,Restaurants,,,,,,,,,
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,6250 Rio Vista St,89130,36.27472555,-115.245787,3.5,273,Restaurants,Steakhouses,Nightlife,Bars,Cocktail Bars,American (Traditional),Seafood,,,,,,,,
Yv7uZYJ5HJayw7kcxLq_xw,Pink Nails,"8414 Farm Rd, Ste 160",89131,36.3011411,-115.279583,3.5,169,Beauty & Spas,Nail Salons,,,,,,,,,,,,,
UcIrRf2mWgqqlg-HNoDl0A,China One,"7080 N Durango Dr, Ste 130",89149,36.28967613,-115.285824,3.5,179,Restaurants,Chinese,,,,,,,,,,,,,
soe63_s_1FqZMVmDm2X5uA,Cox Communications,1700 Vegas Dr,89106,36.189293,-115.1629654,1.5,280,Internet Service Providers,Home Services,Television Service Providers,Professional Services,,,,,,,,,,,
LnRn6ECHdqTeoFF0c8FKYw,Memphis Championship Barbecue,4379 Las Vegas Blvd,89115,36.2397652,-115.0566968,3,120,Barbeque,Restaurants,,,,,,,,,,,,,
Fy4t2XHIRKwMk_ocCZze0Q,ENVY The Steakhouse,"Renaissance Las Vegas, 3400 Paradise Rd",89169,36.12740671,-115.1544676,4,425,Steakhouses,Restaurants,Breakfast & Brunch,,,,,,,,,,,,
7Zg7fmBxSkwwSP9kekGVmw,St. Rose Dominican Hospitals - San Martin Campus,8280 West Warm Springs Rd,89113,36.0573848,-115.2721688,3,134,Health & Medical,Doctors,Urgent Care,Medical Centers,Hospitals,,,,,,,,,,
bOJXwHQshIQJLJa1kqVZIg,Zia Records,"4225 S Eastern Ave, Ste 17",89119,36.1120706,-115.1198403,4,129,Music & DVDs,Books,Mags,Music & Video,Videos & Video Game Rental,Shopping,,,,,,,,,
bdPJYc4dx48FcgHSBD1swA,Planet Hyundai Sahara,7150 W Sahara Ave,89117,36.1442015,-115.2490171,2.5,103,Auto Parts & Supplies,Auto Repair,Car Dealers,Automotive,,,,,,,,,,,
FvVSy2r7_zDEhZWqLgjXNQ,The Bagel Cafe,"Westcliff House, 301 N Buffalo Dr",89145,36.1759103,-115.260485,4,675,Comfort Food,Delis,Cafes,Food,Breakfast & Brunch,Restaurants,Bagels,Coffee & Tea,Bakeries,,,,,,
rrC3S5-Xo1YHTuR1gcf8dQ,Embassy Suites By Hilton Convention Center Las Vegas,3600 Paradise Rd,89169,36.1241756,-115.1548135,3,145,Hotels,Hotels & Travel,Venues & Event Spaces,Event Planning & Services,,,,,,,,,,,
dblGQtHAzNy1ACis1m2shw,New York Chinese Restaurant,3545 S Fort Apache Rd,89147,36.1251172,-115.2979765,3.5,103,Chinese,Restaurants,,,,,,,,,,,,,
33Tr0eRki1Yamzleu4GMdw,Rosallie,6090 S Rainbow Blvd,89118,36.078087,-115.2421383,4.5,163,Bakeries,Specialty Food,Food,Macarons,Breakfast & Brunch,French,Restaurants,,,,,,,,
-9YyInW1wapzdNZrhQJ9dg,Fresh Buffet,3000 Paradise Rd,89109,36.1362575,-115.1512526,2.5,136,Buffets,Restaurants,,,,,,,,,,,,,
B7qQmqD9H2UoOpShmHTfZw,Soulfish Poke,"9500 S Eastern Ave, Ste 110",89123,36.0164931,-115.1170689,3.5,157,Poke,Food,Japanese,Specialty Food,Restaurants,Hawaiian,,,,,,,,,
i3mZIwNi1EiJ7-1A8amoyw,Amena Bakery & Deli,"2101 S Decatur Blvd, Ste 10",89102,36.149049,-115.208187,4.5,216,Middle Eastern,Food,Bakeries,Restaurants,,,,,,,,,,,
4ps8h03Ma6pWNgF1bs5-gQ,Elan Nails & Spa,"2101 S Decatur Blvd, Ste 7",89102,36.1486584,-115.2098129,4,166,Nail Salons,Waxing,Day Spas,Beauty & Spas,Hair Removal,Eyelash Service,,,,,,,,,
lKH_cqeaeVpHdsO2dK58OA,Smashburger,5655 Centennial Center Blvd,89149,36.26442916,-115.257308,3.5,226,Restaurants,Burgers,,,,,,,,,,,,,
PL3cimEUfNHlenOGSOAdJg,Kumi Japanese Restaurant + Bar,3950 Las Vegas Blvd S,89119,36.0919655,-115.1730561,3.5,284,Japanese,Sushi Bars,Restaurants,,,,,,,,,,,,
pkXJEEaWcljXgAUd7cGzIA,Priv̩,"Planet Hollywood, 3667 Las Vegas Blvd S",89109,36.124423,-115.146372,2.5,226,Nightlife,Dance Clubs,Bars,Lounges,,,,,,,,,,,
iJ4uoZkPNJ39Vfh0HirI3w,Itsy Bitsy,"150 Las Vegas Blvd N, Ste 100",89101,36.1700878,-115.1396153,4,333,Ramen,Sushi Bars,Japanese,Bars,Asian Fusion,Restaurants,Cocktail Bars,Nightlife,,,,,,,
T0Uw6vwwfO3el29wBoDamQ,Pink's Hot Dogs,3667 Las Vegas Blvd S,89109,36.109413,-115.172353,3,862,Restaurants,Hot Dogs,Fast Food,,,,,,,,,,,,
6Ct57qgmXwOnzfSZoUGh0Q,Bally's Las Vegas Hotel & Casino,3645 Las Vegas Blvd S,89109,36.1143212,-115.1708662,3,1404,Event Planning & Services,Casinos,Hotels & Travel,Hotels,Arts & Entertainment,,,,,,,,,,
q4v-I9j1v7WqtxR12uEMxQ,Beach Hut Deli,"9500 S Eastern Ave, Ste180",89123,36.016485,-115.117119,4,211,Restaurants,Sandwiches,Soup,Delis,,,,,,,,,,,
gqdqnFg2lYeSyS20q2ZK_Q,SUZUYA Pastries & Crepes,"7225 S Durango Dr, Ste 101",89113,36.0569792,-115.2801062,4.5,306,Desserts,Bakeries,Food,,,,,,,,,,,,
7YJrRufp-0tlNnihJy-Xeg,DC Auto Luxury Window Tinting,"6620 S Tenaya Way, Ste 180",89113,36.068406,-115.251131,5,238,Automotive,Auto Glass Services,Home Services,Home Window Tinting,,,,,,,,,,,
dZB5VuI4mCVRz8qQUwUgCg,Krazy Sushi,"7160 N Durango Dr, Ste 140",89149,36.2915046,-115.2871207,4,357,Restaurants,Sushi Bars,Japanese,,,,,,,,,,,,
szL4LjaGZpmsLjQ5ALmaQA,Starbucks,"10520 Southern Highlands Pkwy, Ste A",89141,35.9980749,-115.2066598,2.5,105,Coffee & Tea,Food,,,,,,,,,,,,,
XeDLyY2a7nZ3IEY4RYslXA,Chicago Brewing Company,2201 S Fort Apache Rd,89117,36.1474961,-115.2980652,3.5,365,Restaurants,Food,American (New),Breweries,,,,,,,,,,,
ThNGovQZjZ5mn-ZwX_N2BQ,The LINQ Hotel & Casino,3435 South Las Vegas Blvd,89109,36.1196741,-115.1724426,2.5,1057,Event Planning & Services,Arts & Entertainment,Casinos,Resorts,Hotels & Travel,Hotels,,,,,,,,,
uuGL8diLlHfeUeFuod3F-w,Tom's Urban,3790 Las Vegas Blvd S,89109,36.1022287,-115.1745851,3.5,902,American (New),Restaurants,Nightlife,Bars,,,,,,,,,,,
BnpuVvPy3sfLlkqKCx6Xnw,Grand Caf̩,"Red Rock Casino Resort & Spa, 11016 W Charleston Blvd",89140,36.15605433,-115.3327977,2.5,279,Cafes,American (Traditional),Restaurants,,,,,,,,,,,,
WPCgtEG-bJt0cZtnM-x7yw,Recycled Percussion,"3663 S. Las Vegas Blvd, Ste 454",89109,36.1107901,-115.1714113,4.5,178,Arts & Entertainment,Performing Arts,,,,,,,,,,,,,
yKPY_6w7HNb0QhA3DcxvPw,Samba,3400 Las Vegas Blvd S,89109,36.12111739,-115.1746337,3,263,Beer,Wine & Spirits,Restaurants,Brazilian,Food,Steakhouses,,,,,,,,,
zdE82PiD6wquvjYLyhOJNA,KoMex Fusion,"633 N Decatur Blvd, Ste H",89107,36.179939,-115.206417,4.5,1128,Restaurants,Asian Fusion,Korean,Mexican,,,,,,,,,,,
8mIrX_LrOnAqWsB5JrOojQ,Pinball Hall Of Fame,1610 E Tropicana Ave,89119,36.1014493,-115.130511,4.5,963,Arcades,Active Life,Arts & Entertainment,Amusement Parks,Performing Arts,Museums,,,,,,,,,
da17_EW7GaYZWw1Z1JKSmw,Denny's,3001 S Las Vegas Blvd,89109,36.13299329,-115.1637867,3,124,Diners,American (Traditional),Restaurants,Breakfast & Brunch,,,,,,,,,,,
0ahghcpWQVkm4lEFwx-peA,Habib's Persian Cuisine,2575 S Decatur Blvd,89102,36.1431353,-115.2085504,3.5,123,Middle Eastern,Persian\/Iranian,Restaurants,,,,,,,,,,,,
piJeE_GQxpYE3hvqW__jvA,The Cracked Egg,9921 W Charleston Blvd,89117,36.15788227,-115.3134784,4,164,Restaurants,Breakfast & Brunch,American (New),,,,,,,,,,,,
TfabYPasZ1oOMN6JLa-yvw,India Palace,505 E Twain Ave,89169,36.121237,-115.151852,4,623,Restaurants,Indian,,,,,,,,,,,,,
hkeHIe-JaUK5S5dUHgrBbA,Sicili's Pizza,529 E Twain Ave,89169,36.1207999,-115.1513955,4,132,Pizza,Restaurants,,,,,,,,,,,,,
RHi3Bn4HBGBp105LdVlZbQ,Ice Pan,"3475 Las Vegas Blvd S, Fl 2",89109,36.1193098,-115.1717702,4.5,335,Ice Cream & Frozen Yogurt,Food,,,,,,,,,,,,,
VQUQNGcktcLJpCdzd8dAgQ,Aussie Heat,"3663 S Las Vegas Blvd, 3663 S Las Vegas Blvd, Ste 360G",89109,36.1107323,-115.1722365,5,151,Nightlife,Performing Arts,Adult Entertainment,Arts & Entertainment,,,,,,,,,,,
C2yaxqgm99TX8uTFpManKA,La Salsa Cantina,3785 Las Vegas Blvd S,89109,36.1035296,-115.1723424,3.5,181,Restaurants,Mexican,Bars,Venues & Event Spaces,Nightlife,Event Planning & Services,,,,,,,,,
g_lmKozW74p7EAnqkHALmQ,Woof Gang Bakery & Grooming Henderson,"9500 S Eastern Avenue, Suite 160",89123,36.016461,-115.1171167,4.5,113,Pet Stores,Pet Services,Pets,Pet Groomers,,,,,,,,,,,
7IkSGKKiWhfkXQBCT8EOgA,Brentwood Cafe & Tavern,7315 W Warm Springs Rd,89113,36.0554519,-115.2519887,3.5,184,Beer,Wine & Spirits,Nightlife,Venues & Event Spaces,Food,Restaurants,Event Planning & Services,American (New),Pubs,Karaoke,Bars,Sports Bars,,,
